chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr15	26967768	26968049	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1385	51	234.864	51	50.551
chr15	29612528	29612806	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1386	26	119.734	26	25.976
chr15	32717336	32717572	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1387	34	1201.949	255.742	33.895
chr15	32718760	32719093	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1388	34	1026.953	217.878	33.895
chr15	33311693	33311921	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1389	32	345.388	72.76	31.923
chr15	34754104	34754382	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1390	35	911.824	192.981	34.877
chr15	37721369	37721576	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1391	29	133.55	29	28.96
chr15	45113763	45113998	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1392	52	1317.079	280.663	51.537
chr15	45115000	45115293	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1393	42	561.831	119.55	41.75
chr15	45127888	45128123	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1394	26	396.045	83.701	25.977
chr15	47652599	47652806	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1395	23	105.919	23	22.992
chr15	50183437	50183660	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1396	43	534.2	111.444	42.732
chr15	52783420	52783720	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1397	50	1676.282	0	49.58
chr15	52786985	52787490	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1398	101	1777.596	0	99.244
chr15	52787850	52788309	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1399	34	1469.049	0	33.898
chr15	52794637	52795042	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1400	39	1340.105	285.648	38.816
chr15	52795798	52796128	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1401	45	1551.942	0	44.687
chr15	52796162	52796701	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1402	69	1662.466	0	68.093
chr15	52797180	52797432	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1403	45	1132.872	243.246	44.687
chr15	52797771	52798219	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1404	61	1547.337	0	60.323
chr15	52799543	52799760	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1405	22	1026.953	220.289	21.995
chr15	52801194	52801624	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1406	89	1915.751	0	87.543
chr15	52801796	52802105	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1407	58	1455.234	310.576	57.394
chr15	52803482	52803697	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1408	46	1473.654	0	45.669
chr15	52805724	52805960	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1409	49	2339.426	0	48.601
chr15	52806118	52806388	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1410	61	2394.688	0	60.324
chr15	52806823	52807030	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1411	37	1805.227	0	36.849
chr15	59990313	59990528	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1412	57	262.495	57	56.427
chr15	59993244	59993553	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1413	34	1455.234	310.576	33.899
chr15	59993847	59994095	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1414	49	1782.201	0	48.602
chr15	59994174	59994457	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1415	49	1782.201	0	48.602
chr15	59996547	59996850	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1416	67	1616.415	0	66.161
chr15	59999126	59999414	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1417	60	1593.389	0	59.355
chr15	59999936	60000677	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1418	39	1551.942	0	38.818
chr15	60001899	60002366	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1419	40	1077.61	228.837	39.794
chr15	60002431	60002743	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1420	49	884.193	189.354	48.603
chr15	60006396	60006783	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1421	63	1772.991	0	62.269
chr15	60009176	60009384	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1422	43	990.112	212.304	42.734
chr15	60224017	60224224	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1423	29	133.55	29	28.961
chr15	61610850	61611070	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1424	23	105.919	23	22.992
chr15	66251310	66251532	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1425	22	299.336	62.822	21.995
chr15	66255628	66255936	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1426	36	865.772	185.363	35.864
chr15	67820895	67821117	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1427	43	1903.345	0	42.735
chr15	67821757	67822037	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1428	24	1898.74	0	23.989
chr15	67822089	67822445	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1429	25	1779.006	0	24.986
chr15	67822571	67822815	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1430	48	2105.973	0	47.627
chr15	67824458	67824665	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1431	37	1659.271	0	36.85
chr15	67825824	67826050	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1432	35	1650.061	0	34.881
chr15	67830112	67830723	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1433	72	2262.549	0	71.014
chr15	67830820	67831085	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1434	34	1645.456	0	33.9
chr15	67832051	67832581	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1435	72	1995.449	0	71.015
chr15	67833050	67833282	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1436	39	2087.552	0	38.819
chr15	69790659	69790925	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1437	26	119.734	26	25.979
chr15	70017552	70017794	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1438	34	156.576	34	33.9
chr15	72385570	72385820	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1439	46	211.838	46	45.671
chr15	72984519	72984741	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1440	40	184.207	40	39.795
chr15	76335307	76335570	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1441	52	2294.785	0	51.541
chr15	76335883	76336256	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1442	70	1811.242	0	69.075
chr15	76336710	76336974	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1443	58	2046.106	0	57.401
chr15	76337400	76337976	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1444	55	2548.069	0	54.47
chr15	76338819	76339042	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1445	36	1972.423	0	35.865
chr15	76342108	76342346	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1446	55	2184.261	0	54.47
chr15	76342542	76343041	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1447	52	2202.682	0	51.542
chr15	76343390	76344021	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1448	44	2064.526	0	43.713
chr15	76345206	76345594	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1449	29	1880.32	0	28.962
chr15	76346356	76346685	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1450	76	2087.552	0	74.903
chr15	76347177	76347544	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1451	49	2128.999	0	48.603
chr15	79088519	79088788	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1452	61	980.901	210.309	60.327
chr15	79102718	79102970	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1453	26	119.734	26	25.979
chr15	79209982	79210205	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1454	34	156.576	34	33.902
chr15	79282199	79282413	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1455	58	1455.234	310.576	57.402
chr15	79305048	79305255	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1456	28	128.945	28	27.967
chr15	82641225	82641474	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1457	68	313.152	68	67.134
chr15	82644020	82644227	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1458	51	474.333	100.623	50.562
chr15	83282852	83283091	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1459	48	1496.68	0	47.629
chr15	84081634	84081844	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1460	38	428.281	90.667	37.838
chr15	87049980	87050187	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1461	36	165.786	36	35.866
chr15	88253867	88254107	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1462	47	216.443	47	46.655
chr15	88606148	88606355	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1463	29	732.222	156.435	28.962
chr15	89360126	89360391	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1464	53	1446.023	0	52.522
chr15	89364772	89365278	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1465	54	1726.939	0	53.497
chr15	89367705	89367959	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1466	26	1294.053	275.678	25.98
chr15	89368840	89369053	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1467	43	1413.787	301.601	42.738
chr15	89369304	89369563	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1468	45	1528.917	0	44.69
chr15	89370205	89370491	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1469	43	1579.573	0	42.738
chr15	89372775	89373141	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1470	63	1224.975	260.725	62.274
chr15	89376719	89377099	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1471	35	888.798	190.351	34.883
chr15	89377765	89377981	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1472	24	1201.949	255.742	23.99
chr15	89379281	89379488	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1473	32	874.982	187.358	31.926
chr15	89390729	89391001	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1474	25	115.129	25	24.986
chr15	89396883	89397217	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1475	30	640.119	134.288	29.952
chr15	89400897	89401151	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1476	34	1215.765	261.215	33.902
chr15	89403795	89404064	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1477	38	543.41	115.564	37.838
chr15	89404379	89404946	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1478	51	1616.415	0	50.563
chr15	89405301	89405847	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1479	32	1528.917	0	31.926
chr15	89407139	89407346	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1480	35	1390.761	296.615	34.883
chr15	89407425	89407647	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1481	34	1234.186	265.209	33.903
chr15	89407970	89408374	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1482	56	1607.204	0	55.451
chr15	89409052	89409336	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1483	30	1690.097	0	29.952
chr15	89409634	89410008	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1484	48	1565.758	0	47.631
chr15	89412054	89412559	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1485	47	1634.835	0	46.655
chr15	89413247	89413671	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1486	57	1340.105	288.173	56.431
chr15	89449234	89449489	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1487	43	552.62	115.415	42.738
chr15	89815927	89816134	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1488	43	1128.267	239.797	42.738
chr15	94230794	94231010	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1489	28	128.945	28	27.967
chr15	94436046	94436257	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1490	40	184.207	40	39.799
chr15	96365839	96366111	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1491	45	828.931	177.381	44.691
chr15	96366406	96367010	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1492	63	907.219	191.986	62.276
chr15	96367196	96367574	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1493	44	861.167	182.031	43.714
chr15	96405455	96405723	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1494	43	198.022	43	42.739
chr15	96407741	96408025	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1495	44	1049.979	225.279	43.714
chr15	96408611	96408835	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1496	45	1432.208	305.59	44.691
chr15	96409163	96409432	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1497	50	1294.053	275.678	49.585
chr15	96409796	96410084	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1498	39	1248.001	265.709	38.822
chr15	96410301	96410694	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1499	48	1068.399	229.271	47.632
chr15	96415437	96415727	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1500	53	1160.503	249.236	52.523
chr15	96417144	96417420	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1501	31	1059.189	227.275	30.936
chr15	96418134	96418346	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1502	41	524.989	111.579	40.771
chr15	96422080	96422435	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1503	68	313.152	68	67.136
chr15	96424438	96424645	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1504	38	174.996	38	37.838
chr15	96603440	96603677	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1505	62	285.521	62	61.301
chr15	97915226	97915439	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1506	23	105.919	23	22.993
chr15	98586659	98586866	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1507	29	133.55	29	28.962
chr15	100544741	100545019	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1508	43	759.853	162.419	42.741
chr15	100849148	100849359	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1509	27	124.34	27	26.973
chr16	166776	167269	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1510	43	1740.754	0	42.723
chr16	168836	169061	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1511	25	1317.079	283.181	24.983
chr16	694658	694869	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1512	33	1381.551	294.621	32.91
chr16	1920671	1920923	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1513	34	948.665	203.323	33.891
chr16	3170418	3170641	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1514	70	1883.515	0	69.063
chr16	3172364	3172666	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1515	58	1888.12	0	57.384
chr16	3173975	3174196	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1516	37	2072.327	0	36.843
chr16	3174728	3175006	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1517	33	1777.596	0	32.911
chr16	3175918	3176153	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1518	36	1574.968	0	35.857
chr16	3179894	3180257	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1519	58	607.882	129.516	57.385
chr16	3180634	3180865	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1520	40	1731.544	0	39.779
chr16	3181501	3181806	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1521	49	1722.334	0	48.594
chr16	3183646	3183945	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1522	39	1731.544	0	38.809
chr16	3187176	3187463	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1523	23	1224.975	263.212	22.99
chr16	3189938	3190320	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1524	46	1851.278	0	45.663
chr16	3191198	3192044	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1525	35	1579.573	0	34.872
chr16	3192296	3192569	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1526	34	1625.625	0	33.892
chr16	3192605	3192843	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1527	48	1690.097	0	47.612
chr16	6020835	6021046	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1528	40	405.255	85.691	39.779
chr16	8590375	8590600	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1529	70	1524.311	0	69.064
chr16	10708343	10708593	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1530	44	202.627	44	43.701
chr16	12904221	12904428	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1531	25	584.857	122.366	24.984
chr16	19410399	19410643	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1532	83	1266.422	272.198	81.682
chr16	19411577	19411878	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1533	90	1478.26	0	88.503
chr16	19961282	19961489	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1534	31	142.76	31	30.93
chr16	22645812	22646081	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1535	62	285.521	62	61.292
chr16	22815348	22815660	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1536	50	1321.684	281.66	49.575
chr16	22877211	22877418	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1537	43	198.022	43	42.727
chr16	23031082	23031322	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1538	53	244.074	53	52.511
chr16	23275618	23275841	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1539	40	184.207	40	39.783
chr16	23710458	23710665	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1540	33	151.971	33	32.912
chr16	23712478	23712685	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1541	38	174.996	38	37.833
chr16	24244657	24244875	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1542	29	133.55	29	28.958
chr16	25690852	25691122	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1543	49	893.403	191.349	48.596
chr16	29878095	29878389	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1544	39	179.602	39	38.813
chr16	30032051	30032258	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1545	25	801.3	171.396	24.984
chr16	31011480	31011706	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1546	58	953.27	201.943	57.389
chr16	31820026	31820245	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1547	58	501.964	106.599	57.39
chr16	46427638	46427877	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1548	30	911.824	192.981	29.946
chr16	48810344	48810573	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1549	25	980.901	210.309	24.985
chr16	49275223	49275448	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1550	41	1054.584	223.855	40.765
chr16	49275757	49276518	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1551	67	1211.16	257.735	66.158
chr16	49276614	49277018	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1552	37	1303.263	277.672	36.848
chr16	49278335	49278542	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1553	21	1358.525	289.636	20.997
chr16	49279335	49279760	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1554	54	1616.415	0	53.491
chr16	49283831	49284038	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1555	30	561.831	119.55	29.947
chr16	49284936	49285190	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1556	34	787.484	166.108	33.898
chr16	49289252	49289465	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak1557	57	262.495	57	56.424
