chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr20	25082396	25082606	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5365	30	1565.758	0	29.967
chr20	25083217	25083682	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5366	77	1621.02	0	76.216
chr20	25083889	25084095	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5367	46	1321.684	284.179	45.775
chr20	25084251	25084595	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5368	65	1409.182	303.151	64.438
chr20	25085654	25085851	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5369	50	898.008	192.347	49.709
chr20	25085949	25086214	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5370	56	1045.374	221.863	55.596
chr20	25584741	25585103	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5371	52	584.857	124.532	51.67
chr20	26208166	26208378	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5372	38	985.506	211.306	37.887
chr20	26209218	26209872	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5373	80	1178.924	253.229	79.17
chr20	29742309	29742510	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5374	47	216.443	47	46.762
chr20	29742588	29743114	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5375	55	253.284	55	54.628
chr20	32018501	32018759	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5376	46	999.322	214.3	45.775
chr20	32051137	32051336	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5377	42	723.012	154.441	41.839
chr20	32051618	32051815	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5378	29	1174.318	252.231	28.974
chr20	32052874	32053124	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5379	51	1436.813	306.587	50.688
chr20	32053189	32053386	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5380	30	1178.924	253.229	29.967
chr20	33145621	33145842	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5381	44	202.627	44	43.804
chr20	33145901	33146123	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5382	37	170.391	37	36.904
chr20	33213404	33213671	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5383	51	234.864	51	50.689
chr20	35600843	35601062	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5384	48	221.048	48	47.747
chr20	36300116	36300332	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5385	53	244.074	53	52.657
chr20	36301576	36301777	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5386	69	317.757	69	68.376
chr20	36305744	36306108	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5387	82	1413.787	301.601	81.127
chr20	36306542	36307200	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5388	89	1330.894	286.176	87.991
chr20	36307397	36308068	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5389	64	1215.765	261.215	63.457
chr20	36331968	36332210	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5390	44	202.627	44	43.804
chr20	38337798	38338089	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5391	62	285.521	62	61.514
chr20	38601431	38601650	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5392	36	290.126	60.835	35.916
chr20	38655864	38656061	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5393	30	138.155	30	29.968
chr20	38673438	38674370	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5394	66	1040.768	223.283	65.426
chr20	38702305	38702519	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5395	27	124.34	27	26.984
chr20	38717377	38717613	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5396	45	207.233	45	44.788
chr20	38718502	38718753	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5397	63	446.702	94.649	62.481
chr20	38722747	38722969	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5398	46	1482.865	0	45.776
chr20	38724390	38724949	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5399	93	1699.308	0	91.918
chr20	38725060	38725411	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5400	82	1648.651	0	81.128
chr20	38726092	38727177	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5401	50	1676.282	0	49.713
chr20	38727554	38727831	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5402	70	1805.227	0	69.351
chr20	38728017	38728328	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5403	68	1584.179	0	67.398
chr20	38729760	38730006	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5404	46	1763.78	0	45.776
chr20	38730146	38730491	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5405	56	1809.832	0	55.602
chr20	38730611	38731015	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5406	59	1542.732	0	58.549
chr20	38731882	38732089	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5407	37	1441.418	310.142	36.905
chr20	38805789	38806011	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5408	36	598.672	127.522	35.916
chr20	39110493	39110754	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5409	42	193.417	42	41.839
chr20	40691536	40691790	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5410	44	944.06	202.325	43.806
chr20	40691855	40692383	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5411	82	1119.056	240.251	81.128
chr20	41892038	41892235	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5412	33	151.971	33	32.941
chr20	42169285	42169482	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5413	54	248.679	54	53.644
chr20	43188405	43188602	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5414	40	944.06	202.325	39.861
chr20	43189179	43189459	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5415	40	944.06	202.325	39.861
chr20	43326226	43326423	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5416	51	234.864	51	50.689
chr20	43666633	43666897	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5417	63	888.798	190.351	62.483
chr20	43667455	43668066	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5418	63	888.798	190.351	62.483
chr20	43669304	43669514	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5419	37	769.063	164.414	36.905
chr20	43914074	43914534	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5420	88	746.038	159.427	87.016
chr20	43915102	43915354	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5421	70	1022.348	219.291	69.351
chr20	43915553	43915785	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5422	47	916.429	196.338	46.763
chr20	44750092	44750342	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5423	28	373.019	78.727	27.979
chr20	44773664	44773865	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5424	50	230.259	50	49.714
chr20	44809559	44809942	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5425	56	640.119	136.493	55.603
chr20	44810818	44811126	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5426	68	672.355	143.472	67.399
chr20	45097474	45097701	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5427	56	999.322	214.3	55.604
chr20	45097904	45098349	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5428	63	1031.558	221.287	62.484
chr20	45131316	45131518	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5429	41	188.812	41	40.849
chr20	45304262	45304459	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5430	27	349.993	73.754	26.985
chr20	45316309	45316575	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5431	60	653.934	137.269	59.538
chr20	45469798	45470199	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5432	41	561.831	119.55	40.849
chr20	45470789	45471022	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5433	52	736.827	157.432	51.672
chr20	45471547	45471817	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5434	34	156.576	34	33.932
chr20	45610067	45610305	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5435	34	156.576	34	33.932
chr20	45823000	45823224	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5436	33	520.384	110.583	32.942
chr20	45997025	45997259	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5437	48	221.048	48	47.749
chr20	46011404	46011788	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5438	83	1372.341	292.627	82.115
chr20	46011927	46012171	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5439	37	1215.765	258.732	36.906
chr20	46021346	46021619	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5440	61	1128.267	242.248	60.526
chr20	46028373	46028964	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5441	32	1049.979	222.859	31.951
chr20	46029604	46029956	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5442	37	838.141	179.377	36.906
chr20	46032048	46032463	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5443	63	957.875	205.319	62.484
chr20	46033648	46033880	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5444	53	244.074	53	52.658
chr20	46034710	46034907	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5445	30	138.155	30	29.968
chr20	46138829	46139344	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5446	37	170.391	37	36.906
chr20	46199438	46199671	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5447	58	442.096	93.654	57.564
chr20	46200778	46200988	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5448	38	704.591	150.452	37.89
chr20	46201049	46201480	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5449	56	787.484	168.404	55.604
chr20	46201810	46202043	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5450	32	147.365	32	31.951
chr20	46251150	46251347	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5451	51	575.646	122.539	50.69
chr20	46291430	46291650	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5452	70	322.362	70	69.352
chr20	46307514	46307713	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5453	24	1234.186	265.209	23.995
chr20	46307749	46307980	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5454	48	1344.71	289.172	47.749
chr20	46308768	46309162	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5455	48	1344.71	289.172	47.749
chr20	46309493	46309690	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5456	35	386.834	81.711	34.925
chr20	46312758	46312958	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5457	34	1013.137	217.295	33.932
chr20	46313125	46313766	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5458	45	1178.924	250.759	44.788
chr20	46317648	46317911	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5459	33	151.971	33	32.942
chr20	46821104	46821322	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5460	41	188.812	41	40.849
chr20	46895649	46895871	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5461	31	594.067	126.526	30.961
chr20	47805658	47805869	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5462	63	290.126	63	62.485
chr20	47810026	47810257	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5463	42	497.358	105.603	41.84
chr20	48051425	48051627	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5464	47	216.443	47	46.764
chr20	49318106	49318553	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5465	92	1091.425	234.262	90.934
chr20	49318594	49319096	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5466	55	921.034	197.336	54.63
chr20	49568532	49568744	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5467	50	230.259	50	49.716
chr20	50977785	50978028	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5468	28	128.945	28	27.98
chr20	51022475	51022930	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5469	73	594.067	126.526	72.308
chr20	51023544	51023743	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5470	27	299.336	62.822	26.985
chr20	51043005	51043265	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5471	44	202.627	44	43.809
chr20	51056877	51057192	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5472	77	354.598	77	76.224
chr20	51078442	51078639	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5473	45	207.233	45	44.789
chr20	51143439	51143761	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5474	25	115.129	25	24.992
chr20	51800962	51801371	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5475	25	741.432	158.43	24.992
chr20	51801673	51802019	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5476	31	769.063	164.414	30.962
chr20	52104212	52104486	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5477	32	1013.137	217.295	31.952
chr20	52104901	52105586	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5478	51	1100.636	236.259	50.691
chr20	52105641	52106401	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5479	72	1197.344	257.222	71.324
chr20	52971505	52971723	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5480	38	174.996	38	37.891
chr20	52973275	52973822	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5481	55	612.488	130.513	54.631
chr20	54172614	54173153	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5482	61	280.915	61	60.527
chr20	54173187	54173412	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5483	21	529.595	112.575	20.999
chr20	54173944	54174346	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5484	76	782.879	167.406	75.262
chr20	54174764	54175000	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5485	107	815.115	174.389	105.638
chr20	54682055	54682272	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5486	38	174.996	38	37.892
chr20	56003618	56003836	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5487	38	640.119	136.493	37.892
chr20	56004665	56004941	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5488	56	907.219	194.342	55.608
chr20	56005011	56005518	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5489	65	948.665	203.323	64.444
chr20	56005918	56006201	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5490	27	584.857	122.366	26.985
chr20	56248301	56248537	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5491	39	179.602	39	38.876
chr20	56625120	56625632	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5492	58	1303.263	280.185	57.566
chr20	56626122	56626462	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5493	73	1372.341	295.163	72.309
chr20	56626494	56626717	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5494	56	1294.053	278.188	55.608
chr20	56627212	56627638	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5495	77	1390.761	299.157	76.228
chr20	56628644	56628916	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5496	52	1275.632	274.195	51.674
chr20	56629348	56629558	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5497	50	1266.422	272.198	49.718
chr20	56629627	56630349	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5498	85	1427.603	307.146	84.064
chr20	56630701	56631219	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5499	54	1284.842	276.192	53.646
chr20	56631258	56632085	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5500	56	1432.208	305.59	55.608
chr20	56636023	56636461	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5501	38	174.996	38	37.892
chr20	56828292	56828489	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5502	35	326.967	68.784	34.926
chr20	56829357	56829577	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5503	53	437.491	92.658	52.66
chr20	56848562	56848861	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5504	47	216.443	47	46.765
chr20	56927604	56927922	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5505	42	409.86	86.686	41.841
chr20	56962255	56962482	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5506	50	230.259	50	49.719
chr20	56970876	56971073	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5507	33	151.971	33	32.942
chr20	56977256	56977474	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5508	38	174.996	38	37.892
chr20	56977568	56977920	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5509	61	405.255	85.691	60.528
chr20	57021138	57021354	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5510	38	174.996	38	37.892
chr20	57034548	57034997	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5511	43	198.022	43	42.831
chr20	57068454	57068652	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5512	52	239.469	52	51.674
chr20	57071278	57071475	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5513	29	133.55	29	28.974
chr20	58150877	58151101	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5514	49	506.569	107.595	48.738
chr20	58218560	58218937	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5515	32	147.365	32	31.953
chr20	58226828	58227264	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5516	37	1036.163	219.871	36.908
chr20	58227321	58228090	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5517	63	999.322	214.3	62.49
chr20	58228789	58229004	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5518	44	653.934	139.484	43.812
chr20	58514512	58514834	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5519	46	796.694	170.399	45.778
chr20	58853857	58854086	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5520	58	681.565	145.466	57.566
chr20	58855485	58855794	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5521	50	460.517	97.636	49.719
chr20	59233116	59233357	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5522	36	165.786	36	35.917
chr20	59404266	59404579	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5523	34	893.403	191.349	33.933
chr20	59605562	59605773	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5524	74	824.325	176.384	73.297
chr20	60087065	60087267	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5525	28	128.945	28	27.98
chr20	61162988	61163199	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5526	34	156.576	34	33.934
chr20	61249473	61249673	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5527	26	345.388	72.76	25.989
chr20	61252980	61253494	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5528	44	699.986	149.455	43.812
chr20	61277809	61278006	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5529	39	179.602	39	38.876
chr20	61965292	61965512	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5530	41	607.882	129.516	40.851
chr20	62218715	62218912	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5531	37	635.513	135.497	36.908
chr20	62220934	62221223	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5532	63	851.956	182.37	62.491
chr20	62222716	62222913	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5533	36	566.436	120.546	35.918
chr20	62473895	62474148	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak5534	40	552.62	117.557	39.864
