chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr18	57350985	57354511	MSPC_Peak_2052	0	1634.835	0	0
chr18	57354908	57355201	MSPC_Peak_2028	50	230.259	50	49.719
chr18	57423634	57423911	MSPC_Peak_2005	38	174.996	38	37.877
chr18	57425115	57425496	MSPC_Peak_1984	80.716	382.229	80.716	80.17
chr18	57425682	57426011	MSPC_Peak_1959	49	225.653	49	48.739
chr18	57426625	57427008	MSPC_Peak_1941	41	188.812	41	40.843
chr18	57427076	57432677	MSPC_Peak_1916	0	3915.805	0	0
chr18	57432712	57435006	MSPC_Peak_1895	0	1749.965	0	0
chr18	57435991	57443359	MSPC_Peak_1867	0	4241.362	0	0
chr18	57443476	57443932	MSPC_Peak_1841	130.513	612.488	130.513	129.721
chr18	57454458	57454951	MSPC_Peak_1817	38	174.996	38	37.877
chr18	59111513	59112057	MSPC_Peak_1798	43	198.022	43	42.815
chr18	59127053	59127374	MSPC_Peak_1766	26	119.734	26	25.989
chr18	59133164	59133441	MSPC_Peak_1750	38	174.996	38	37.877
chr18	59218117	59218676	MSPC_Peak_1726	36	165.786	36	35.908
chr18	59219706	59220494	MSPC_Peak_1701	135.497	635.513	135.497	134.687
chr18	59220608	59222203	MSPC_Peak_1685	101	465.122	101	100.343
chr18	59223058	59223384	MSPC_Peak_1667	36	165.786	36	35.908
chr18	59246565	59247115	MSPC_Peak_1642	49	225.653	49	48.739
chr18	59263464	59266547	MSPC_Peak_1625	0	2288.77	0	0
chr18	59266586	59269236	MSPC_Peak_1605	0	2477.582	0	0
chr18	59269297	59276471	MSPC_Peak_1583	0	3670.321	0	0
chr18	59277299	59277922	MSPC_Peak_1564	43	198.022	43	42.815
chr18	59279076	59279446	MSPC_Peak_1542	108.591	511.174	108.591	107.896
chr18	59280007	59280298	MSPC_Peak_1517	67	308.546	67	66.555
chr18	59280429	59280799	MSPC_Peak_1467	55	253.284	55	54.671
chr18	59281520	59281915	MSPC_Peak_1448	49	225.653	49	48.739
chr18	59281974	59282251	MSPC_Peak_1423	38	174.996	38	37.877
chr18	59282516	59282741	MSPC_Peak_1405	31	142.76	31	30.958
chr18	59284082	59284462	MSPC_Peak_1380	60	276.31	60	59.628
chr18	59303698	59303932	MSPC_Peak_1357	58	267.1	58	57.641
chr18	59308747	59309259	MSPC_Peak_1337	46	211.838	46	45.777
chr18	59309351	59309724	MSPC_Peak_1310	49	225.653	49	48.739
chr18	59697005	59697663	MSPC_Peak_1289	44	202.627	44	43.791
chr18	59835495	59835943	MSPC_Peak_1262	27	124.34	27	26.98
chr18	59898519	59898979	MSPC_Peak_1249	39	179.602	39	38.858
chr18	59900252	59901396	MSPC_Peak_1238	109.587	515.779	109.587	108.888
chr18	59907848	59908624	MSPC_Peak_1224	62	285.521	62	61.591
chr18	59909350	59909778	MSPC_Peak_1205	57	262.495	57	56.647
chr18	59968635	59968855	MSPC_Peak_1201	44	202.627	44	43.791
chr18	59969419	59969832	MSPC_Peak_1197	74	340.783	74	73.505
chr18	61332510	61332743	MSPC_Peak_1191	33	151.971	33	32.926
chr18	61333468	61333944	MSPC_Peak_1183	38	174.996	38	37.877
chr18	61334101	61334833	MSPC_Peak_1172	90.667	428.281	90.667	90.068
chr18	61336123	61336320	MSPC_Peak_1156	47	216.443	47	46.769
chr18	62324919	62325204	MSPC_Peak_1143	65	299.336	65	64.574
chr18	62325474	62328344	MSPC_Peak_1132	0	1616.415	0	0
chr18	62328561	62329492	MSPC_Peak_1113	87	400.65	87	86.42
chr18	62337498	62337705	MSPC_Peak_1096	36	165.786	36	35.908
chr18	62337776	62337983	MSPC_Peak_1073	25	115.129	25	24.991
chr18	62384599	62385046	MSPC_Peak_1038	60	276.31	60	59.628
chr18	62596338	62596701	MSPC_Peak_1020	108	497.358	108	107.31
chr18	62596810	62597458	MSPC_Peak_1008	43	198.022	43	42.816
chr18	63318331	63318678	MSPC_Peak_995	45	207.233	45	44.784
chr18	63319500	63319791	MSPC_Peak_978	32	147.365	32	31.943
chr18	63936525	63937318	MSPC_Peak_967	86.686	409.86	86.686	86.114
chr18	63945246	63945543	MSPC_Peak_947	31	142.76	31	30.958
chr18	64002947	64003487	MSPC_Peak_935	63	290.126	63	62.585
chr18	65750259	65750565	MSPC_Peak_918	23	105.919	23	22.996
chr18	65750599	65751303	MSPC_Peak_911	49	225.653	49	48.741
chr18	66687561	66687833	MSPC_Peak_898	33	151.971	33	32.926
chr18	70460170	70460483	MSPC_Peak_884	75	345.388	75	74.493
chr18	72541815	72542165	MSPC_Peak_873	77	354.598	77	76.486
chr18	72542286	72542894	MSPC_Peak_849	156.435	732.222	156.435	155.549
chr18	72542926	72543258	MSPC_Peak_837	32	147.365	32	31.944
chr18	72543730	72543962	MSPC_Peak_822	41	188.812	41	40.843
chr18	72865382	72865879	MSPC_Peak_807	80	368.414	80	79.465
chr18	72866187	72867607	MSPC_Peak_792	238.255	1109.846	238.255	237.132
chr18	72867793	72869359	MSPC_Peak_778	122	561.831	122	121.248
chr18	74456529	74456825	MSPC_Peak_767	40	184.207	40	39.852
chr18	76516144	76516563	MSPC_Peak_754	45	207.233	45	44.784
chr18	76523831	76524108	MSPC_Peak_747	31	142.76	31	30.959
chr18	76527040	76527361	MSPC_Peak_737	27	124.34	27	26.981
chr18	76528389	76528776	MSPC_Peak_727	57	262.495	57	56.648
chr18	76578457	76578899	MSPC_Peak_716	60	276.31	60	59.629
chr18	76579191	76579591	MSPC_Peak_703	54	248.679	54	53.691
chr18	76587284	76587675	MSPC_Peak_684	37	170.391	37	36.898
chr18	76687761	76688038	MSPC_Peak_675	36	165.786	36	35.909
chr18	77131184	77131806	MSPC_Peak_665	57	262.495	57	56.648
chr18	77131904	77132192	MSPC_Peak_652	36	165.786	36	35.909
chr18	77247646	77248160	MSPC_Peak_644	49	225.653	49	48.743
chr18	77248694	77248912	MSPC_Peak_634	26	119.734	26	25.989
chr18	77248942	77249446	MSPC_Peak_621	43	198.022	43	42.818
chr18	77249492	77251251	MSPC_Peak_613	190.99	902.613	190.99	189.994
chr18	77251283	77252538	MSPC_Peak_600	123.536	580.251	123.536	122.775
chr18	77651462	77651770	MSPC_Peak_590	54	248.679	54	53.691
chr18	77654136	77654339	MSPC_Peak_580	43	198.022	43	42.819
chr18	77893519	77893716	MSPC_Peak_566	41	188.812	41	40.844
chr18	77895220	77895427	MSPC_Peak_559	55	253.284	55	54.673
chr18	77897506	77897703	MSPC_Peak_537	44	202.627	44	43.792
chr18	78390376	78390575	MSPC_Peak_528	36	165.786	36	35.909
chr18	78521357	78521569	MSPC_Peak_515	34	156.576	34	33.92
chr18	78922342	78922703	MSPC_Peak_508	43	198.022	43	42.819
chr18	78971495	78974914	MSPC_Peak_497	0	2224.297	0	0
chr18	78975111	78976521	MSPC_Peak_488	98	451.307	98	97.361
chr18	78976562	78979500	MSPC_Peak_475	198.334	925.639	198.334	197.318
chr18	78979896	78980110	MSPC_Peak_465	55	253.284	55	54.674
chr18	78980251	78981810	MSPC_Peak_453	0	1860.489	0	0
chr18	78982197	78986830	MSPC_Peak_439	0	2141.404	0	0
chr18	78987140	78987622	MSPC_Peak_431	49	225.653	49	48.743
chr18	78991357	78991722	MSPC_Peak_419	59	271.705	59	58.636
chr18	79637375	79638619	MSPC_Peak_408	236.259	1100.636	236.259	235.141
chr18	79766463	79766729	MSPC_Peak_389	40	184.207	40	39.852
chr18	79783964	79784477	MSPC_Peak_379	55	253.284	55	54.674
chr18	79785064	79785264	MSPC_Peak_367	42	193.417	42	41.836
chr18	79785597	79785995	MSPC_Peak_355	32	147.365	32	31.945
chr18	79787089	79788990	MSPC_Peak_346	197.336	921.034	197.336	196.322
chr18	79789262	79789971	MSPC_Peak_339	38	174.996	38	37.88
chr18	79790342	79790589	MSPC_Peak_331	43	198.022	43	42.819
chr18	79791827	79792228	MSPC_Peak_322	61	280.915	61	60.613
chr18	79796698	79800156	MSPC_Peak_314	0	1565.758	0	0
chr18	79800640	79801143	MSPC_Peak_304	26	119.734	26	25.989
chr18	79816744	79817051	MSPC_Peak_290	27	124.34	27	26.981
chr18	79856437	79856719	MSPC_Peak_282	46	211.838	46	45.778
chr18	79873499	79873954	MSPC_Peak_272	61	280.915	61	60.613
chr18	80160482	80160703	MSPC_Peak_246	54	248.679	54	53.691
chr18	80246223	80246737	MSPC_Peak_222	58	267.1	58	57.642
chr19	264617	264860	MSPC_Peak_18748	57	262.495	57	56.644
chr19	265099	265599	MSPC_Peak_18746	47	216.443	47	46.765
chr19	267279	267610	MSPC_Peak_18745	46	211.838	46	45.774
chr19	279699	280081	MSPC_Peak_18744	44	202.627	44	43.786
chr19	290416	291435	MSPC_Peak_18743	181.372	847.351	181.372	180.405
chr19	291721	293149	MSPC_Peak_18742	188.999	893.403	188.999	188.009
chr19	293216	294121	MSPC_Peak_18740	102	469.727	102	101.335
chr19	294316	294946	MSPC_Peak_18737	89	409.86	89	88.405
chr19	373546	373948	MSPC_Peak_18726	49	225.653	49	48.722
chr19	383020	383898	MSPC_Peak_18722	55	253.284	55	54.655
chr19	388887	389196	MSPC_Peak_18720	61	280.915	61	60.593
chr19	401532	402636	MSPC_Peak_18716	55	253.284	55	54.655
chr19	403038	403465	MSPC_Peak_18714	43	198.022	43	42.796
chr19	407691	409097	MSPC_Peak_18710	112	515.779	112	111.289
chr19	409154	410045	MSPC_Peak_18707	105	483.543	105	104.322
chr19	410079	410632	MSPC_Peak_18706	94	432.886	94	93.375
chr19	484429	484891	MSPC_Peak_18703	78	359.203	78	77.477
chr19	485837	486158	MSPC_Peak_18700	42	193.417	42	41.831
chr19	495460	495737	MSPC_Peak_18698	32	147.365	32	31.929
chr19	495814	496771	MSPC_Peak_18694	200	921.034	200	198.978
chr19	497171	499446	MSPC_Peak_18692	288.173	1340.105	288.173	286.927
chr19	499577	499968	MSPC_Peak_18677	43	198.022	43	42.796
chr19	588098	588738	MSPC_Peak_18676	98	451.307	98	97.358
chr19	588864	589430	MSPC_Peak_18674	43	198.022	43	42.797
chr19	590608	592056	MSPC_Peak_18673	152	699.986	152	151.128
chr19	677557	677882	MSPC_Peak_18671	30	138.155	30	29.962
chr19	704372	704641	MSPC_Peak_18670	55	253.284	55	54.655
chr19	719251	721025	MSPC_Peak_18668	105	483.543	105	104.322
chr19	751324	751802	MSPC_Peak_18666	43	198.022	43	42.797
chr19	821610	823043	MSPC_Peak_18665	160	736.827	160	159.101
chr19	823498	823942	MSPC_Peak_18663	49	225.653	49	48.723
chr19	838956	839486	MSPC_Peak_18662	49	225.653	49	48.723
chr19	842846	844374	MSPC_Peak_18660	232.266	1082.215	232.266	231.158
chr19	844511	845340	MSPC_Peak_18658	61	280.915	61	60.593
chr19	846193	846655	MSPC_Peak_18647	36	165.786	36	35.902
chr19	846790	847297	MSPC_Peak_18642	38	174.996	38	37.861
chr19	847753	848537	MSPC_Peak_18639	67	308.546	67	66.541
chr19	852832	853650	MSPC_Peak_18636	130	598.672	130	129.211
chr19	854116	854600	MSPC_Peak_18633	45	207.233	45	44.781
chr19	858657	859064	MSPC_Peak_18630	63	290.126	63	62.583
chr19	859125	859819	MSPC_Peak_18628	42	193.417	42	41.831
chr19	860123	861255	MSPC_Peak_18625	209.311	976.296	209.311	208.265
chr19	861343	862071	MSPC_Peak_18623	43	198.022	43	42.797
chr19	862932	863256	MSPC_Peak_18620	43	198.022	43	42.797
chr19	916867	921558	MSPC_Peak_18619	0	1934.171	0	0
chr19	995895	998063	MSPC_Peak_18616	146.463	686.17	146.463	145.611
chr19	998105	998899	MSPC_Peak_18615	95	437.491	95	94.371
chr19	999056	1000482	MSPC_Peak_18607	192.981	911.824	192.981	191.979
chr19	1000712	1002214	MSPC_Peak_18604	207.315	967.086	207.315	206.274
chr19	1026325	1026602	MSPC_Peak_18601	35	161.181	35	34.912
chr19	1026675	1028168	MSPC_Peak_18599	108	497.358	108	107.306
chr19	1028612	1028918	MSPC_Peak_18596	29	133.55	29	28.966
chr19	1065905	1070294	MSPC_Peak_18593	308.582	1446.023	308.582	307.293
chr19	1070352	1071444	MSPC_Peak_18590	279.187	1298.658	279.187	277.964
chr19	1071567	1071942	MSPC_Peak_18586	80	368.414	80	79.455
chr19	1072037	1072497	MSPC_Peak_18584	48	221.048	48	47.754
chr19	1237089	1237390	MSPC_Peak_18579	43	198.022	43	42.798
chr19	1282861	1283138	MSPC_Peak_18575	43	198.022	43	42.798
chr19	1283688	1284471	MSPC_Peak_18571	61	280.915	61	60.594
chr19	1285129	1285697	MSPC_Peak_18554	108	497.358	108	107.306
chr19	1286431	1288377	MSPC_Peak_18551	204.321	953.27	204.321	203.288
chr19	1288786	1289141	MSPC_Peak_18546	32	147.365	32	31.929
chr19	1293982	1295811	MSPC_Peak_18543	98	451.307	98	97.358
chr19	1314812	1316738	MSPC_Peak_18539	119.55	561.831	119.55	118.806
chr19	1318458	1319054	MSPC_Peak_18536	67	308.546	67	66.542
chr19	1322157	1322501	MSPC_Peak_18533	49	225.653	49	48.723
chr19	1322969	1323499	MSPC_Peak_18531	80	368.414	80	79.455
chr19	1324797	1325074	MSPC_Peak_18529	46	211.838	46	45.774
chr19	1325370	1325720	MSPC_Peak_18527	27	124.34	27	26.973
chr19	1325754	1326064	MSPC_Peak_18525	55	253.284	55	54.656
chr19	1401037	1401314	MSPC_Peak_18523	27	124.34	27	26.973
chr19	1445344	1447925	MSPC_Peak_18520	0	2686.224	0	0
chr19	1447948	1448545	MSPC_Peak_18503	152.446	713.801	152.446	151.571
chr19	1448862	1454576	MSPC_Peak_18501	0	2339.426	0	0
chr19	1454831	1457366	MSPC_Peak_18499	0	1837.463	0	0
chr19	1458016	1458239	MSPC_Peak_18496	43	198.022	43	42.798
chr19	1464077	1464392	MSPC_Peak_18494	61	280.915	61	60.594
chr19	1465985	1469165	MSPC_Peak_18492	0	2440.74	0	0
chr19	1469846	1470591	MSPC_Peak_18491	155.438	727.617	155.438	154.554
chr19	1471028	1472357	MSPC_Peak_18489	115.564	543.41	115.564	114.834
chr19	1503715	1503992	MSPC_Peak_18487	32	147.365	32	31.93
chr19	1513497	1514232	MSPC_Peak_18484	35	161.181	35	34.912
chr19	1523151	1524046	MSPC_Peak_18482	104.607	492.753	104.607	103.932
chr19	1524240	1524719	MSPC_Peak_18478	122.539	575.646	122.539	121.78
chr19	1524855	1525344	MSPC_Peak_18474	98.632	465.122	98.632	97.987
chr19	1525535	1525888	MSPC_Peak_18459	32	147.365	32	31.93
chr19	1526118	1526463	MSPC_Peak_18455	85	391.439	85	84.433
chr19	1526713	1527143	MSPC_Peak_18451	67	308.546	67	66.542
chr19	1545874	1546346	MSPC_Peak_18450	51	234.864	51	50.709
chr19	1667271	1668007	MSPC_Peak_18447	80	368.414	80	79.455
chr19	1668395	1669660	MSPC_Peak_18444	309.143	1436.813	309.143	307.854
chr19	1669722	1669999	MSPC_Peak_18443	27	124.34	27	26.973
chr19	1670377	1670797	MSPC_Peak_18440	55	253.284	55	54.656
chr19	1670834	1674085	MSPC_Peak_18438	112	515.779	112	111.289
chr19	1674336	1674932	MSPC_Peak_18435	67	308.546	67	66.542
chr19	1675221	1678124	MSPC_Peak_18433	0	1459.839	0	0
chr19	1678753	1679633	MSPC_Peak_18431	116.561	548.015	116.561	115.828
chr19	1682551	1682831	MSPC_Peak_18429	102.615	483.543	102.615	101.947
chr19	1683962	1684557	MSPC_Peak_18417	127.522	598.672	127.522	126.745
chr19	1684684	1685568	MSPC_Peak_18414	114.568	538.805	114.568	113.847
chr19	1686328	1686927	MSPC_Peak_18412	49	225.653	49	48.724
chr19	1687794	1688570	MSPC_Peak_18410	38	174.996	38	37.862
chr19	1690412	1691376	MSPC_Peak_18407	151.188	718.407	151.188	150.322
chr19	1691499	1692329	MSPC_Peak_18406	148.458	695.381	148.458	147.598
chr19	1699234	1701239	MSPC_Peak_18401	186.013	879.588	186.013	185.031
chr19	1701425	1701780	MSPC_Peak_18397	67	308.546	67	66.542
chr19	1716263	1716701	MSPC_Peak_18395	74	340.783	74	73.497
chr19	1717167	1717479	MSPC_Peak_18391	38	174.996	38	37.862
chr19	1718353	1720033	MSPC_Peak_18387	276.675	1298.658	276.675	275.456
chr19	1720439	1720768	MSPC_Peak_18385	43	198.022	43	42.798
chr19	1724865	1725704	MSPC_Peak_18371	152.446	713.801	152.446	151.571
chr19	1725892	1726717	MSPC_Peak_18370	202.325	944.06	202.325	201.297
chr19	1726761	1727526	MSPC_Peak_18369	71	326.967	71	70.524
chr19	1729401	1730380	MSPC_Peak_18368	67	308.546	67	66.542
chr19	1733579	1734421	MSPC_Peak_18367	121.543	571.041	121.543	120.794
chr19	1734571	1735529	MSPC_Peak_18366	211.306	985.506	211.306	210.255
chr19	1735683	1736070	MSPC_Peak_18365	27	124.34	27	26.974
chr19	1736443	1737554	MSPC_Peak_18364	61	280.915	61	60.594
chr19	1742797	1743109	MSPC_Peak_18363	49	225.653	49	48.724
chr19	1743963	1744465	MSPC_Peak_18362	87	400.65	87	86.412
chr19	1744687	1745951	MSPC_Peak_18361	176	810.51	176	175.051
chr19	1746214	1753551	MSPC_Peak_18360	0	4144.653	0	0
chr19	1754683	1756696	MSPC_Peak_18359	0	2049.301	0	0
chr19	1756728	1760924	MSPC_Peak_18358	0	2532.844	0	0
chr19	1761269	1763252	MSPC_Peak_18347	133.503	626.303	133.503	132.699
chr19	1763441	1770151	MSPC_Peak_18345	0	1657.861	0	0
chr19	1770223	1770500	MSPC_Peak_18341	32	147.365	32	31.93
chr19	1770923	1771220	MSPC_Peak_18338	41	188.812	41	40.839
chr19	1771558	1771865	MSPC_Peak_18334	42	193.417	42	41.832
chr19	1773628	1774013	MSPC_Peak_18332	53	244.074	53	52.695
chr19	1774125	1778785	MSPC_Peak_18328	0	2468.371	0	0
chr19	1779059	1779353	MSPC_Peak_18325	44	202.627	44	43.787
chr19	1779697	1780845	MSPC_Peak_18323	241.25	1123.662	241.25	240.119
chr19	1781755	1782846	MSPC_Peak_18320	90.667	428.281	90.667	90.067
chr19	1788644	1789045	MSPC_Peak_18317	80	368.414	80	79.455
chr19	1789322	1789736	MSPC_Peak_18315	94	432.886	94	93.376
chr19	1796365	1796941	MSPC_Peak_18311	55	253.284	55	54.656
chr19	2249765	2251452	MSPC_Peak_18295	178.05	842.746	178.05	177.092
chr19	2251647	2254525	MSPC_Peak_18293	0	1607.204	0	0
chr19	2282547	2282965	MSPC_Peak_18291	43	198.022	43	42.799
chr19	2283138	2283466	MSPC_Peak_18290	35	161.181	35	34.912
chr19	2288145	2288737	MSPC_Peak_18289	58	267.1	58	57.639
chr19	2288875	2292554	MSPC_Peak_18287	261.722	1229.58	261.722	260.541
chr19	2292788	2293065	MSPC_Peak_18285	40	184.207	40	39.847
chr19	2293305	2294032	MSPC_Peak_18284	55	253.284	55	54.657
chr19	2294522	2294932	MSPC_Peak_18281	55	253.284	55	54.657
chr19	2302513	2302990	MSPC_Peak_18279	121.543	571.041	121.543	120.794
chr19	2306848	2308044	MSPC_Peak_18274	270.201	1257.211	270.201	268.998
chr19	2308295	2309304	MSPC_Peak_18270	132.506	621.698	132.506	131.706
chr19	2310092	2310394	MSPC_Peak_18254	25	115.129	25	24.99
chr19	2312203	2313003	MSPC_Peak_18250	53	244.074	53	52.695
chr19	2359857	2360745	MSPC_Peak_18249	38	174.996	38	37.862
chr19	2360782	2361242	MSPC_Peak_18246	91	419.07	91	90.395
chr19	2361522	2362076	MSPC_Peak_18244	94	432.886	94	93.376
chr19	2362965	2363612	MSPC_Peak_18242	49	225.653	49	48.724
chr19	2363883	2364239	MSPC_Peak_18240	56	257.89	56	55.65
chr19	2385089	2385622	MSPC_Peak_18238	74	340.783	74	73.497
chr19	2489573	2489876	MSPC_Peak_18235	37	170.391	37	36.892
chr19	2703493	2703789	MSPC_Peak_18233	32	147.365	32	31.93
chr19	2720124	2721215	MSPC_Peak_18231	94	432.886	94	93.376
chr19	2721566	2721843	MSPC_Peak_18229	49	225.653	49	48.725
chr19	2726871	2727148	MSPC_Peak_18227	27	124.34	27	26.974
chr19	3222461	3222801	MSPC_Peak_18210	31	142.76	31	30.955
chr19	3223299	3223872	MSPC_Peak_18207	52	239.469	52	51.703
chr19	3223951	3224570	MSPC_Peak_18204	137	630.908	137	136.182
chr19	3224726	3226337	MSPC_Peak_18202	245.243	1142.082	245.243	244.103
chr19	3228465	3229227	MSPC_Peak_18198	80	368.414	80	79.456
chr19	3229265	3229874	MSPC_Peak_18196	38	174.996	38	37.862
chr19	3230626	3230903	MSPC_Peak_18192	32	147.365	32	31.931
chr19	3269365	3269774	MSPC_Peak_18189	65	299.336	65	64.572
chr19	3270166	3270363	MSPC_Peak_18186	63	290.126	63	62.583
chr19	3270740	3271418	MSPC_Peak_18182	87	400.65	87	86.413
chr19	3273002	3273312	MSPC_Peak_18180	30	138.155	30	29.962
chr19	3273654	3274278	MSPC_Peak_18176	49	225.653	49	48.725
chr19	3274607	3276764	MSPC_Peak_18173	0	1708.518	0	0
chr19	3277202	3277479	MSPC_Peak_18163	38	174.996	38	37.862
chr19	3277969	3278246	MSPC_Peak_18162	43	198.022	43	42.8
chr19	3282229	3282689	MSPC_Peak_18161	61	280.915	61	60.595
chr19	3283333	3286140	MSPC_Peak_18160	134	617.093	134	133.195
chr19	3286370	3286608	MSPC_Peak_18159	51	234.864	51	50.709
chr19	3288572	3288889	MSPC_Peak_18158	36	165.786	36	35.903
chr19	3290040	3290606	MSPC_Peak_18157	103.611	488.148	103.611	102.94
chr19	3291191	3291536	MSPC_Peak_18156	27	124.34	27	26.974
chr19	3295604	3295885	MSPC_Peak_18155	26	119.734	26	25.987
chr19	3303542	3304142	MSPC_Peak_18153	44	202.627	44	43.787
chr19	3304664	3305012	MSPC_Peak_18152	58	267.1	58	57.639
chr19	3311425	3311771	MSPC_Peak_18150	61	280.915	61	60.595
chr19	3311838	3312256	MSPC_Peak_18148	67	308.546	67	66.543
chr19	3312472	3313640	MSPC_Peak_18135	107.595	506.569	107.595	106.909
chr19	3318930	3319225	MSPC_Peak_18132	32	147.365	32	31.931
chr19	3320032	3320531	MSPC_Peak_18128	49	225.653	49	48.725
chr19	3320810	3321474	MSPC_Peak_18125	53	244.074	53	52.695
chr19	3479277	3479701	MSPC_Peak_18120	87	400.65	87	86.413
chr19	3479944	3481186	MSPC_Peak_18116	80	368.414	80	79.456
chr19	3481453	3483520	MSPC_Peak_18113	168.404	787.484	168.404	167.477
chr19	3483720	3484099	MSPC_Peak_18109	54	248.679	54	53.686
chr19	3585156	3585580	MSPC_Peak_18106	122	561.831	122	121.244
chr19	3585817	3586321	MSPC_Peak_18101	51	234.864	51	50.709
chr19	3606160	3606872	MSPC_Peak_18097	62.822	299.336	62.822	62.41
chr19	3718877	3719187	MSPC_Peak_18094	42	193.417	42	41.832
chr19	3719762	3720890	MSPC_Peak_18090	162.004	778.274	162.004	161.1
chr19	3720926	3723486	MSPC_Peak_18080	0	1726.939	0	0
chr19	3782477	3782764	MSPC_Peak_18077	56	257.89	56	55.65
chr19	3782885	3783198	MSPC_Peak_18072	33	151.971	33	32.923
chr19	3783662	3784495	MSPC_Peak_18068	55	253.284	55	54.657
chr19	3784767	3785313	MSPC_Peak_18064	87	400.65	87	86.414
chr19	3785533	3786243	MSPC_Peak_18061	74	340.783	74	73.497
chr19	3800813	3801686	MSPC_Peak_18056	78	359.203	78	77.478
chr19	3801724	3802710	MSPC_Peak_18052	67	308.546	67	66.544
chr19	3831200	3831549	MSPC_Peak_18048	49	225.653	49	48.725
chr19	3866945	3867284	MSPC_Peak_18043	74	340.783	74	73.497
chr19	3867537	3870394	MSPC_Peak_18040	0	1809.832	0	0
chr19	3878997	3879332	MSPC_Peak_18035	55	253.284	55	54.657
chr19	3879686	3879980	MSPC_Peak_18015	88	405.255	88	87.407
chr19	3880165	3881358	MSPC_Peak_18010	178.379	833.536	178.379	177.421
chr19	3881412	3883408	MSPC_Peak_18007	179.377	838.141	179.377	178.416
chr19	3883471	3884264	MSPC_Peak_18002	47	216.443	47	46.765
chr19	3884610	3884891	MSPC_Peak_17998	23	105.919	23	22.994
chr19	3932848	3933153	MSPC_Peak_17993	43	198.022	43	42.8
chr19	4145807	4146257	MSPC_Peak_17990	61	280.915	61	60.595
chr19	4171777	4172180	MSPC_Peak_17985	43	198.022	43	42.8
chr19	4194617	4195026	MSPC_Peak_17982	36	165.786	36	35.903
chr19	4195217	4195775	MSPC_Peak_17977	78	359.203	78	77.478
chr19	4195902	4198863	MSPC_Peak_17973	254.745	1197.344	254.745	253.582
chr19	4199471	4199782	MSPC_Peak_17968	43	198.022	43	42.8
chr19	4228978	4229744	MSPC_Peak_17966	43	198.022	43	42.8
chr19	4230073	4230426	MSPC_Peak_17952	43	198.022	43	42.8
chr19	4278611	4281233	MSPC_Peak_17947	182.37	851.956	182.37	181.4
chr19	4282826	4283071	MSPC_Peak_17939	44	202.627	44	43.787
chr19	4303908	4305486	MSPC_Peak_17935	122	561.831	122	121.245
chr19	4574540	4575057	MSPC_Peak_17931	49	225.653	49	48.725
chr19	4579868	4580964	MSPC_Peak_17926	234	1077.61	234	232.888
chr19	4580996	4581415	MSPC_Peak_17922	74	340.783	74	73.497
chr19	4581815	4582302	MSPC_Peak_17916	98	451.307	98	97.358
chr19	4583409	4585150	MSPC_Peak_17910	181	833.536	181	180.036
chr19	4585212	4585541	MSPC_Peak_17907	38	174.996	38	37.863
chr19	4596223	4596730	MSPC_Peak_17901	61	280.915	61	60.595
chr19	4597019	4597813	MSPC_Peak_17895	91	419.07	91	90.396
chr19	4598167	4599551	MSPC_Peak_17890	184	847.351	184	183.026
chr19	4619877	4620241	MSPC_Peak_17855	55	253.284	55	54.658
chr19	4620409	4621038	MSPC_Peak_17850	43	198.022	43	42.8
chr19	4908955	4909824	MSPC_Peak_17848	80	368.414	80	79.456
chr19	5292734	5293037	MSPC_Peak_17842	66	303.941	66	65.565
chr19	5334560	5334917	MSPC_Peak_17835	53	244.074	53	52.695
chr19	5337221	5337418	MSPC_Peak_17832	32	147.365	32	31.931
chr19	5337754	5338125	MSPC_Peak_17826	61	280.915	61	60.596
chr19	5338316	5340171	MSPC_Peak_17824	0	1551.942	0	0
chr19	5364700	5364897	MSPC_Peak_17819	23	105.919	23	22.994
chr19	5391648	5392104	MSPC_Peak_17815	32	147.365	32	31.931
chr19	5392554	5393026	MSPC_Peak_17813	49	225.653	49	48.725
chr19	5393492	5394003	MSPC_Peak_17808	61	280.915	61	60.596
chr19	5394129	5395421	MSPC_Peak_17804	168	773.669	168	167.076
chr19	5395843	5396250	MSPC_Peak_17779	55	253.284	55	54.658
chr19	5396604	5397042	MSPC_Peak_17773	43	198.022	43	42.8
chr19	5397392	5397669	MSPC_Peak_17770	23	105.919	23	22.994
chr19	5397725	5398059	MSPC_Peak_17763	41	188.812	41	40.839
chr19	5398621	5398907	MSPC_Peak_17761	24	110.524	24	23.993
chr19	5417114	5417809	MSPC_Peak_17755	49	225.653	49	48.726
chr19	5418535	5419249	MSPC_Peak_17751	108.591	511.174	108.591	107.894
chr19	5429621	5429898	MSPC_Peak_17744	43	198.022	43	42.8
chr19	5436174	5436991	MSPC_Peak_17737	55	253.284	55	54.658
chr19	5437037	5437352	MSPC_Peak_17733	49	225.653	49	48.726
chr19	5439063	5439340	MSPC_Peak_17727	49	225.653	49	48.726
chr19	5476910	5477107	MSPC_Peak_17723	50	230.259	50	49.716
chr19	5477683	5478408	MSPC_Peak_17715	55	253.284	55	54.658
chr19	5478553	5479142	MSPC_Peak_17701	209.91	990.112	209.91	208.863
chr19	5480580	5480988	MSPC_Peak_17693	49	225.653	49	48.726
